id,model,richness,connectance,complexity,distance,basal,top,S1,S2,S4,S5
Narrowdale,adbm,16,0.0,0.0,1.0,16.0,16.0,0.0,0.0,0.0,0.0
Narrowdale,niche,16,0.0546875,0.9019901960134954,2.0,9.0,10.0,6.0,0.0,11.0,13.0
Narrowdale,bodymassratio,16,0.09765625,0.9316784895948785,3.0,5.0,4.0,33.0,8.0,12.0,25.0
NorthCol,adbm,22,0.10330578512396695,0.8321560234248171,2.0,10.0,12.0,40.0,23.0,102.0,77.0
NorthCol,niche,22,0.12190082644628099,0.908802504961625,1.0,4.0,1.0,24.0,4.0,49.0,30.0
NorthCol,bodymassratio,22,0.128099173553719,0.8905824967132419,3.0,6.0,5.0,88.0,24.0,103.0,104.0
Powder,adbm,23,0.11153119092627599,0.8849885353123146,2.0,12.0,3.0,79.0,11.0,66.0,149.0
Powder,niche,23,0.10586011342155009,0.9332146347140982,2.0,9.0,0.0,22.0,8.0,12.0,45.0
Powder,bodymassratio,23,0.13610586011342155,0.8953173228444764,4.0,4.0,4.0,188.0,41.0,82.0,89.0
Stony,adbm,26,0.07692307692307693,0.8769444569547802,2.0,16.0,5.0,31.0,2.0,96.0,158.0
Stony,niche,26,0.08875739644970414,0.903509912415138,2.0,9.0,6.0,97.0,12.0,75.0,101.0
Stony,bodymassratio,26,0.16124260355029585,0.8741304275681909,4.0,3.0,4.0,321.0,73.0,213.0,216.0
Sutton,adbm,24,0.0920138888888889,0.9176136498304189,2.0,9.0,4.0,51.0,16.0,69.0,148.0
Sutton,niche,24,0.07291666666666667,0.9392093893810858,3.0,13.0,1.0,2.0,3.0,6.0,32.0
Sutton,bodymassratio,24,0.14583333333333334,0.8886028761848288,1.0,3.0,3.0,167.0,37.0,153.0,168.0
Venlaw,adbm,22,0.047520661157024795,0.9749207022209836,2.0,18.0,4.0,14.0,3.0,2.0,58.0
Venlaw,niche,22,0.09504132231404959,0.8993901274892446,2.0,11.0,5.0,43.0,25.0,28.0,88.0
Venlaw,bodymassratio,22,0.10743801652892562,0.9279625788863404,5.0,3.0,3.0,111.0,12.0,48.0,52.0
AkatoreB,adbm,15,0.06666666666666667,0.8807836578106778,2.0,8.0,10.0,5.0,3.0,16.0,10.0
AkatoreB,niche,15,0.07111111111111111,0.9004752104446552,2.0,9.0,7.0,4.0,5.0,3.0,4.0
AkatoreB,bodymassratio,15,0.1688888888888889,0.8969290568450169,2.0,5.0,1.0,51.0,12.0,38.0,59.0
Berwick,adbm,25,0.0384,0.8722509595927376,2.0,21.0,11.0,4.0,0.0,13.0,73.0
Berwick,niche,25,0.1024,0.9111149976249144,2.0,6.0,3.0,44.0,5.0,45.0,63.0
Berwick,bodymassratio,25,0.136,0.8986186632357961,3.0,5.0,3.0,199.0,45.0,136.0,115.0
Blackrock,adbm,21,0.09977324263038549,0.8610907408623725,1.0,5.0,14.0,26.0,14.0,150.0,40.0
Blackrock,niche,21,0.09070294784580499,0.9159344323522878,2.0,9.0,4.0,17.0,8.0,4.0,35.0
Blackrock,bodymassratio,21,0.14285714285714285,0.9193944019164925,3.0,3.0,2.0,125.0,22.0,85.0,117.0
Broad,adbm,25,0.104,0.8345947541497878,2.0,13.0,5.0,43.0,22.0,186.0,140.0
Broad,niche,25,0.0928,0.8957647868156551,3.0,11.0,0.0,40.0,2.0,27.0,47.0
Broad,bodymassratio,25,0.1248,0.8875363656006882,3.0,5.0,5.0,170.0,21.0,155.0,148.0
Canton,adbm,23,0.1266540642722117,0.8364471125547982,2.0,13.0,9.0,25.0,6.0,176.0,198.0
Canton,niche,23,0.09829867674858223,0.936044445367253,2.0,5.0,1.0,45.0,8.0,32.0,43.0
Canton,bodymassratio,23,0.1342155009451796,0.9043806912001697,3.0,4.0,7.0,162.0,28.0,122.0,98.0
Catlins,adbm,20,0.065,0.8839100389362351,2.0,14.0,6.0,14.0,4.0,16.0,43.0
Catlins,niche,20,0.165,0.8840786017760945,2.0,6.0,0.0,10.0,2.0,13.0,21.0
Catlins,bodymassratio,20,0.1125,0.8962492267250852,2.0,4.0,7.0,96.0,9.0,53.0,39.0
Dempsters,adbm,33,0.11294765840220386,0.8814911619056158,2.0,8.0,7.0,303.0,19.0,343.0,327.0
Dempsters,niche,33,0.1147842056932966,0.8937233557855662,2.0,7.0,4.0,116.0,17.0,79.0,120.0
Dempsters,bodymassratio,33,0.09182736455463728,0.9016937089394897,3.0,8.0,8.0,279.0,43.0,160.0,172.0
German,adbm,19,0.12742382271468145,0.8664141158696118,2.0,7.0,4.0,57.0,12.0,80.0,71.0
German,niche,19,0.06925207756232687,0.9268028806677178,2.0,10.0,3.0,1.0,1.0,1.0,2.0
German,bodymassratio,19,0.0886426592797784,0.9457162715825616,3.0,5.0,6.0,37.0,3.0,32.0,33.0
Healy,adbm,19,0.15512465373961218,0.8858071686640177,4.0,4.0,3.0,85.0,19.0,76.0,106.0
Healy,niche,19,0.04709141274238227,0.9562741814887306,2.0,9.0,9.0,0.0,1.0,10.0,3.0
Healy,bodymassratio,19,0.1329639889196676,0.9376022696885988,1.0,2.0,2.0,96.0,23.0,36.0,35.0
Kyeburn,adbm,20,0.105,0.8845535292337738,2.0,9.0,4.0,34.0,12.0,61.0,77.0
Kyeburn,niche,20,0.085,0.933769729725522,1.0,7.0,5.0,14.0,8.0,12.0,16.0
Kyeburn,bodymassratio,20,0.135,0.9144396298161721,5.0,2.0,3.0,121.0,16.0,57.0,58.0
Little,adbm,15,0.06666666666666667,0.814236193024094,2.0,10.0,10.0,0.0,2.0,21.0,15.0
Little,niche,15,0.1288888888888889,0.9244523955244571,2.0,4.0,0.0,17.0,3.0,13.0,24.0
Little,bodymassratio,15,0.09333333333333334,0.960745191371743,3.0,6.0,5.0,24.0,4.0,11.0,19.0
Narrowdale,adbm,16,0.0,0.0,1.0,16.0,16.0,0.0,0.0,0.0,0.0
Narrowdale,niche,16,0.1484375,0.9053405893705421,2.0,6.0,1.0,10.0,13.0,21.0,44.0
Narrowdale,bodymassratio,16,0.1171875,0.9225103234415929,3.0,2.0,4.0,42.0,9.0,20.0,33.0
NorthCol,adbm,22,0.1012396694214876,0.8438526352037383,2.0,10.0,11.0,48.0,16.0,101.0,75.0
NorthCol,niche,22,0.10743801652892562,0.9079201392305107,2.0,7.0,6.0,8.0,2.0,20.0,70.0
NorthCol,bodymassratio,22,0.1384297520661157,0.8874576260013529,3.0,6.0,4.0,105.0,34.0,104.0,116.0
Powder,adbm,23,0.12098298676748583,0.8706955674869183,2.0,12.0,3.0,91.0,16.0,70.0,185.0
Powder,niche,23,0.09640831758034027,0.9191071353127129,2.0,8.0,0.0,41.0,7.0,26.0,45.0
Powder,bodymassratio,23,0.1342155009451796,0.8994408726578326,4.0,5.0,4.0,180.0,40.0,80.0,94.0
Stony,adbm,26,0.07840236686390532,0.8532477547998623,2.0,16.0,5.0,33.0,1.0,107.0,160.0
Stony,niche,26,0.08136094674556213,0.9085094780466114,2.0,10.0,6.0,29.0,10.0,32.0,74.0
Stony,bodymassratio,26,0.14940828402366865,0.8779972427970322,4.0,4.0,4.0,277.0,51.0,203.0,194.0
Sutton,adbm,24,0.10069444444444445,0.9118416952339187,2.0,9.0,3.0,62.0,18.0,85.0,187.0
Sutton,niche,24,0.0920138888888889,0.9013400487346159,2.0,12.0,4.0,11.0,6.0,25.0,56.0
Sutton,bodymassratio,24,0.15625,0.8831041453492049,4.0,3.0,3.0,204.0,37.0,169.0,197.0
Venlaw,adbm,22,0.047520661157024795,0.9548790452393727,2.0,18.0,5.0,17.0,6.0,0.0,61.0
Venlaw,niche,22,0.09917355371900827,0.9234582432623486,2.0,7.0,0.0,22.0,7.0,15.0,31.0
Venlaw,bodymassratio,22,0.10950413223140495,0.9238272547620383,4.0,3.0,3.0,112.0,13.0,52.0,54.0
AkatoreB,adbm,15,0.07555555555555556,0.8598287543145466,1.0,7.0,10.0,10.0,3.0,22.0,12.0
AkatoreB,niche,15,0.08444444444444445,0.9464477296775008,2.0,7.0,4.0,5.0,1.0,6.0,9.0
AkatoreB,bodymassratio,15,0.1688888888888889,0.892687046066613,3.0,5.0,1.0,53.0,11.0,35.0,57.0
Berwick,adbm,25,0.0384,0.8363668819857689,2.0,21.0,13.0,5.0,1.0,15.0,70.0
Berwick,niche,25,0.0752,0.9615010556240525,1.0,5.0,2.0,54.0,4.0,20.0,35.0
Berwick,bodymassratio,25,0.1392,0.8920984538183705,3.0,5.0,3.0,220.0,50.0,138.0,124.0
Blackrock,adbm,21,0.10204081632653061,0.864944824298179,1.0,5.0,14.0,24.0,15.0,149.0,48.0
Blackrock,niche,21,0.08390022675736962,0.9149279579017782,2.0,8.0,6.0,16.0,9.0,15.0,43.0
Blackrock,bodymassratio,21,0.14058956916099774,0.9004947235487663,3.0,5.0,4.0,118.0,25.0,80.0,121.0
Broad,adbm,25,0.1072,0.8441145251727142,2.0,13.0,4.0,38.0,25.0,184.0,147.0
Broad,niche,25,0.1232,0.8932702585641491,3.0,7.0,1.0,45.0,29.0,96.0,107.0
Broad,bodymassratio,25,0.1184,0.88319234960963,4.0,4.0,5.0,153.0,15.0,151.0,138.0
Canton,adbm,23,0.1342155009451796,0.7891147398656136,2.0,13.0,9.0,26.0,4.0,211.0,228.0
Canton,niche,23,0.1266540642722117,0.88169485728623,2.0,9.0,4.0,39.0,15.0,35.0,57.0
Canton,bodymassratio,23,0.13988657844990549,0.8885068171374575,3.0,4.0,7.0,188.0,27.0,128.0,113.0
Catlins,adbm,20,0.07,0.8877432417624936,2.0,14.0,3.0,14.0,3.0,14.0,60.0
Catlins,niche,20,0.0775,0.9299651101814789,2.0,6.0,5.0,24.0,1.0,17.0,31.0
Catlins,bodymassratio,20,0.12,0.9188670877839663,2.0,4.0,5.0,105.0,17.0,48.0,43.0
Dempsters,adbm,33,0.11019283746556474,0.8844017215050833,2.0,8.0,7.0,284.0,14.0,326.0,316.0
Dempsters,niche,33,0.09366391184573003,0.8916356825794648,3.0,13.0,1.0,30.0,6.0,138.0,227.0
Dempsters,bodymassratio,33,0.09274563820018365,0.8941080461889603,3.0,8.0,8.0,286.0,49.0,152.0,174.0
German,adbm,19,0.12188365650969529,0.9140144712526506,2.0,7.0,3.0,59.0,7.0,71.0,75.0
German,niche,19,0.07479224376731301,0.928035285823157,2.0,9.0,5.0,8.0,3.0,8.0,14.0
German,bodymassratio,19,0.09695290858725762,0.9157138017905542,3.0,4.0,6.0,53.0,6.0,33.0,33.0
Healy,adbm,19,0.15512465373961218,0.8764600682490735,2.0,4.0,3.0,93.0,14.0,83.0,106.0
Healy,niche,19,0.11357340720221606,0.8939884736348247,2.0,5.0,6.0,22.0,7.0,18.0,27.0
Healy,bodymassratio,19,0.13850415512465375,0.9094832389133858,1.0,3.0,2.0,106.0,23.0,47.0,43.0
Kyeburn,adbm,20,0.1125,0.8746787376008445,2.0,9.0,4.0,40.0,14.0,73.0,88.0
Kyeburn,niche,20,0.0875,0.8789875328050458,2.0,9.0,10.0,9.0,0.0,41.0,32.0
Kyeburn,bodymassratio,20,0.1425,0.8970735581988915,5.0,2.0,4.0,132.0,17.0,75.0,67.0
Little,adbm,15,0.07111111111111111,0.800935343202911,2.0,10.0,10.0,0.0,2.0,22.0,19.0
Little,niche,15,0.06666666666666667,0.8996821309353756,2.0,8.0,9.0,2.0,0.0,3.0,2.0
Little,bodymassratio,15,0.10666666666666667,0.9483402109150134,3.0,5.0,5.0,29.0,5.0,21.0,24.0
Narrowdale,adbm,16,0.0,0.0,1.0,16.0,16.0,0.0,0.0,0.0,0.0
Narrowdale,niche,16,0.078125,0.9421775385444,2.0,7.0,3.0,6.0,3.0,4.0,20.0
Narrowdale,bodymassratio,16,0.1015625,0.9201057302100109,3.0,3.0,5.0,28.0,9.0,14.0,23.0
NorthCol,adbm,22,0.10743801652892562,0.8551195817548162,2.0,10.0,11.0,43.0,24.0,112.0,80.0
NorthCol,niche,22,0.12603305785123967,0.8934737522390047,2.0,9.0,3.0,20.0,14.0,21.0,73.0
NorthCol,bodymassratio,22,0.1322314049586777,0.9051334423004944,3.0,6.0,3.0,99.0,30.0,80.0,109.0
Powder,adbm,23,0.11909262759924386,0.8837504803384995,2.0,12.0,3.0,92.0,16.0,73.0,166.0
Powder,niche,23,0.03969754253308128,0.9638026635442359,2.0,12.0,10.0,5.0,0.0,7.0,4.0
Powder,bodymassratio,23,0.13799621928166353,0.8871973861942326,4.0,4.0,4.0,195.0,34.0,95.0,104.0
Stony,adbm,26,0.07988165680473373,0.8569892211498107,2.0,16.0,4.0,39.0,2.0,103.0,169.0
Stony,niche,26,0.10502958579881656,0.8935966694053704,3.0,7.0,5.0,32.0,7.0,36.0,36.0
Stony,bodymassratio,26,0.16124260355029585,0.8913549177770318,4.0,3.0,4.0,327.0,73.0,203.0,224.0
Sutton,adbm,24,0.09722222222222222,0.9024637937268701,2.0,11.0,3.0,62.0,17.0,66.0,180.0
Sutton,niche,24,0.08680555555555555,0.9060251734146288,2.0,8.0,7.0,9.0,4.0,52.0,26.0
Sutton,bodymassratio,24,0.1527777777777778,0.877239944009602,4.0,3.0,3.0,187.0,41.0,155.0,194.0
Venlaw,adbm,22,0.049586776859504134,0.9657362914531948,2.0,18.0,4.0,18.0,6.0,0.0,63.0
Venlaw,niche,22,0.10330578512396695,0.9080796224337061,3.0,8.0,2.0,11.0,6.0,11.0,17.0
Venlaw,bodymassratio,22,0.09504132231404959,0.941740988340071,5.0,3.0,4.0,85.0,9.0,43.0,39.0
AkatoreB,adbm,15,0.08,0.8495642531664254,1.0,7.0,10.0,10.0,4.0,25.0,12.0
AkatoreB,niche,15,0.08,0.9329882608514617,3.0,5.0,5.0,6.0,0.0,9.0,4.0
AkatoreB,bodymassratio,15,0.19111111111111112,0.8655156690402431,2.0,5.0,1.0,62.0,14.0,52.0,76.0
Berwick,adbm,25,0.0384,0.8801831490755362,2.0,21.0,12.0,5.0,1.0,14.0,71.0
Berwick,niche,25,0.112,0.9242344024625929,2.0,7.0,1.0,15.0,7.0,21.0,50.0
Berwick,bodymassratio,25,0.1344,0.9044349929839707,3.0,5.0,4.0,209.0,40.0,131.0,130.0
Blackrock,adbm,21,0.1111111111111111,0.8367379008905886,1.0,5.0,14.0,23.0,19.0,185.0,49.0
Blackrock,niche,21,0.07709750566893424,0.9237725740257402,2.0,9.0,4.0,15.0,4.0,12.0,25.0
Blackrock,bodymassratio,21,0.14058956916099774,0.9063664862835747,3.0,4.0,2.0,115.0,21.0,88.0,107.0
Broad,adbm,25,0.1104,0.8415647845777307,2.0,13.0,4.0,45.0,29.0,195.0,157.0
Broad,niche,25,0.0864,0.9063592163907582,3.0,10.0,8.0,47.0,6.0,53.0,61.0
Broad,bodymassratio,25,0.12,0.8987519634656906,4.0,4.0,4.0,159.0,15.0,146.0,148.0
Canton,adbm,23,0.1323251417769376,0.8075761772412539,2.0,13.0,9.0,23.0,12.0,196.0,219.0
Canton,niche,23,0.08506616257088846,0.9006973585067278,2.0,8.0,8.0,16.0,3.0,20.0,15.0
Canton,bodymassratio,23,0.13043478260869565,0.8880902491727484,3.0,4.0,7.0,165.0,24.0,105.0,110.0
Catlins,adbm,20,0.0625,0.9141277484570134,2.0,14.0,3.0,16.0,2.0,8.0,54.0
Catlins,niche,20,0.1125,0.911068748729208,1.0,6.0,3.0,14.0,7.0,10.0,23.0
Catlins,bodymassratio,20,0.11,0.9114339577607482,2.0,4.0,6.0,90.0,16.0,42.0,31.0
Dempsters,adbm,33,0.10376492194674013,0.8979322986477893,2.0,9.0,7.0,252.0,17.0,287.0,277.0
Dempsters,niche,33,0.08723599632690542,0.9058444235397813,2.0,11.0,7.0,80.0,26.0,86.0,165.0
Dempsters,bodymassratio,33,0.09182736455463728,0.9069213228459492,3.0,9.0,8.0,263.0,44.0,164.0,188.0
German,adbm,19,0.10803324099722991,0.8842165505200996,2.0,7.0,5.0,48.0,7.0,55.0,54.0
German,niche,19,0.12188365650969529,0.9044296073707966,2.0,6.0,4.0,36.0,16.0,20.0,42.0
German,bodymassratio,19,0.0886426592797784,0.9196149703002814,3.0,4.0,7.0,41.0,4.0,30.0,30.0
Healy,adbm,19,0.16897506925207756,0.8964505728877142,3.0,4.0,3.0,100.0,21.0,93.0,130.0
Healy,niche,19,0.08587257617728532,0.9165318350181679,2.0,6.0,7.0,5.0,1.0,8.0,4.0
Healy,bodymassratio,19,0.13573407202216067,0.924824336500671,1.0,2.0,3.0,103.0,22.0,44.0,39.0
Kyeburn,adbm,20,0.1025,0.8734330043280931,2.0,10.0,5.0,33.0,7.0,66.0,76.0
Kyeburn,niche,20,0.09,0.9138495650859656,2.0,8.0,2.0,23.0,2.0,19.0,32.0
Kyeburn,bodymassratio,20,0.13,0.9133637101749555,5.0,2.0,3.0,107.0,14.0,50.0,61.0
Little,adbm,15,0.07111111111111111,0.800935343202911,2.0,10.0,10.0,0.0,2.0,22.0,19.0
Little,niche,15,0.06666666666666667,0.9403804268773155,2.0,6.0,8.0,2.0,3.0,10.0,1.0
Little,bodymassratio,15,0.10222222222222223,0.93419228073324,3.0,5.0,5.0,29.0,6.0,20.0,21.0
Narrowdale,adbm,16,0.0,0.0,1.0,16.0,16.0,0.0,0.0,0.0,0.0
Narrowdale,niche,16,0.08203125,0.8821808853325449,2.0,9.0,8.0,16.0,0.0,18.0,28.0
Narrowdale,bodymassratio,16,0.10546875,0.9265822917079442,3.0,3.0,4.0,36.0,8.0,14.0,24.0
NorthCol,adbm,22,0.09917355371900827,0.8472921955012103,2.0,10.0,12.0,27.0,20.0,109.0,71.0
NorthCol,niche,22,0.11363636363636363,0.9183419113976613,2.0,6.0,5.0,58.0,22.0,50.0,66.0
NorthCol,bodymassratio,22,0.128099173553719,0.8979314220512354,2.0,6.0,3.0,92.0,22.0,84.0,105.0
Powder,adbm,23,0.10775047258979206,0.8849611231228268,2.0,12.0,3.0,79.0,11.0,62.0,138.0
Powder,niche,23,0.07561436672967864,0.9495905200532829,2.0,10.0,5.0,17.0,7.0,10.0,33.0
Powder,bodymassratio,23,0.13610586011342155,0.8955626598865913,4.0,4.0,4.0,191.0,38.0,85.0,93.0
Stony,adbm,26,0.08284023668639054,0.8469293035882957,2.0,16.0,5.0,38.0,2.0,125.0,171.0
Stony,niche,26,0.09615384615384616,0.9198683491206651,2.0,10.0,0.0,68.0,25.0,58.0,105.0
Stony,bodymassratio,26,0.14644970414201183,0.8803823682944567,3.0,4.0,5.0,274.0,47.0,185.0,198.0
Sutton,adbm,24,0.09027777777777778,0.9289065742414289,2.0,11.0,3.0,49.0,15.0,50.0,159.0
Sutton,niche,24,0.1423611111111111,0.8897041676514799,3.0,6.0,2.0,67.0,29.0,68.0,103.0
Sutton,bodymassratio,24,0.14583333333333334,0.896674074160943,4.0,3.0,4.0,180.0,34.0,157.0,167.0
Venlaw,adbm,22,0.04338842975206612,0.9761813317128901,2.0,18.0,5.0,8.0,0.0,4.0,51.0
Venlaw,niche,22,0.0640495867768595,0.9657548644414274,1.0,6.0,4.0,12.0,4.0,6.0,16.0
Venlaw,bodymassratio,22,0.10743801652892562,0.9309183886038055,4.0,4.0,3.0,109.0,10.0,52.0,58.0
AkatoreB,adbm,15,0.06666666666666667,0.908519631980685,1.0,7.0,10.0,9.0,2.0,18.0,7.0
AkatoreB,niche,15,0.15555555555555556,0.8853207745519504,3.0,5.0,0.0,2.0,0.0,7.0,8.0
AkatoreB,bodymassratio,15,0.18222222222222223,0.8779160401768061,2.0,5.0,1.0,57.0,10.0,53.0,66.0
Berwick,adbm,25,0.0384,0.8932645322729614,2.0,21.0,11.0,5.0,1.0,12.0,70.0
Berwick,niche,25,0.0768,0.9105295936095615,2.0,11.0,3.0,35.0,3.0,42.0,47.0
Berwick,bodymassratio,25,0.1344,0.8981341916209622,3.0,5.0,4.0,197.0,48.0,139.0,111.0
Blackrock,adbm,21,0.09977324263038549,0.8759025245881407,2.0,6.0,14.0,20.0,12.0,139.0,50.0
Blackrock,niche,21,0.1473922902494331,0.8990783602345916,2.0,6.0,0.0,38.0,10.0,35.0,59.0
Blackrock,bodymassratio,21,0.13378684807256236,0.9239189365083653,3.0,3.0,2.0,109.0,22.0,72.0,95.0
Broad,adbm,25,0.1104,0.8322603959259486,2.0,13.0,3.0,47.0,30.0,180.0,159.0
Broad,niche,25,0.1456,0.8567002788593471,3.0,10.0,1.0,3.0,3.0,24.0,27.0
Broad,bodymassratio,25,0.1248,0.8926506787746168,4.0,6.0,4.0,167.0,19.0,149.0,164.0
Canton,adbm,23,0.1342155009451796,0.7930026940629091,2.0,13.0,9.0,23.0,10.0,199.0,231.0
Canton,niche,23,0.1285444234404537,0.9047274178618943,2.0,4.0,3.0,43.0,26.0,38.0,91.0
Canton,bodymassratio,23,0.13610586011342155,0.8966670818504807,3.0,4.0,7.0,172.0,20.0,134.0,109.0
Catlins,adbm,20,0.07,0.9033476775103814,2.0,14.0,4.0,19.0,3.0,17.0,58.0
Catlins,niche,20,0.13,0.9204556434107302,2.0,5.0,5.0,32.0,27.0,32.0,62.0
Catlins,bodymassratio,20,0.1175,0.9049847343189134,3.0,4.0,5.0,105.0,14.0,47.0,39.0
Dempsters,adbm,33,0.11570247933884298,0.8749258548730895,2.0,8.0,7.0,308.0,17.0,381.0,330.0
Dempsters,niche,33,0.12304866850321396,0.899222455774368,2.0,7.0,0.0,93.0,49.0,167.0,353.0
Dempsters,bodymassratio,33,0.08999081726354453,0.9141810468499563,3.0,9.0,8.0,266.0,35.0,166.0,175.0
German,adbm,19,0.11911357340720222,0.8764313247237545,2.0,7.0,3.0,53.0,9.0,75.0,61.0
German,niche,19,0.06925207756232687,0.9033279071382869,2.0,9.0,8.0,14.0,1.0,8.0,21.0
German,bodymassratio,19,0.08310249307479224,0.9311392997071406,3.0,5.0,8.0,39.0,2.0,28.0,26.0
Healy,adbm,19,0.16620498614958448,0.8654316550969163,3.0,4.0,3.0,91.0,22.0,86.0,126.0
Healy,niche,19,0.07202216066481995,0.9146725882976391,2.0,10.0,7.0,21.0,5.0,18.0,26.0
Healy,bodymassratio,19,0.13019390581717452,0.9140029396515154,3.0,3.0,3.0,93.0,21.0,40.0,40.0
Kyeburn,adbm,20,0.11,0.8700173218947415,2.0,9.0,5.0,37.0,13.0,71.0,81.0
Kyeburn,niche,20,0.11,0.8915890822228599,2.0,12.0,0.0,12.0,7.0,8.0,84.0
Kyeburn,bodymassratio,20,0.1225,0.9110037392387189,6.0,2.0,4.0,103.0,11.0,55.0,50.0
Little,adbm,15,0.06222222222222222,0.8273338015209705,2.0,10.0,10.0,0.0,1.0,17.0,17.0
Little,niche,15,0.05333333333333334,0.9510271223569752,2.0,9.0,6.0,2.0,1.0,0.0,1.0
Little,bodymassratio,15,0.10222222222222223,0.9387084983265569,3.0,5.0,5.0,24.0,4.0,21.0,26.0
Narrowdale,adbm,16,0.0,0.0,1.0,16.0,16.0,0.0,0.0,0.0,0.0
Narrowdale,niche,16,0.140625,0.9207925084359242,2.0,5.0,0.0,25.0,7.0,13.0,19.0
Narrowdale,bodymassratio,16,0.09765625,0.9496956763339875,3.0,3.0,4.0,31.0,5.0,12.0,22.0
NorthCol,adbm,22,0.1012396694214876,0.846989299540375,2.0,10.0,11.0,35.0,22.0,102.0,71.0
NorthCol,niche,22,0.09504132231404959,0.9308521026985944,2.0,6.0,6.0,37.0,3.0,35.0,46.0
NorthCol,bodymassratio,22,0.1322314049586777,0.8966064180917879,3.0,6.0,3.0,100.0,32.0,86.0,99.0
Powder,adbm,23,0.10775047258979206,0.8843954231158089,2.0,12.0,3.0,81.0,10.0,59.0,155.0
Powder,niche,23,0.10396975425330812,0.9019271447039284,2.0,7.0,6.0,51.0,20.0,31.0,88.0
Powder,bodymassratio,23,0.1342155009451796,0.9100001340539032,4.0,4.0,4.0,184.0,38.0,76.0,97.0
Stony,adbm,26,0.07248520710059171,0.8458355785261478,2.0,16.0,7.0,30.0,0.0,102.0,131.0
Stony,niche,26,0.057692307692307696,0.9399160018190987,2.0,9.0,12.0,14.0,3.0,41.0,37.0
Stony,bodymassratio,26,0.15384615384615385,0.8872842762274022,3.0,5.0,5.0,298.0,64.0,193.0,217.0
Sutton,adbm,24,0.09895833333333333,0.9136151003274411,2.0,9.0,3.0,57.0,19.0,81.0,173.0
Sutton,niche,24,0.1371527777777778,0.8874557987188589,2.0,5.0,4.0,22.0,24.0,15.0,84.0
Sutton,bodymassratio,24,0.1545138888888889,0.8880842286479147,4.0,3.0,2.0,185.0,40.0,150.0,213.0
Venlaw,adbm,22,0.047520661157024795,0.9548790452393727,2.0,18.0,5.0,11.0,6.0,0.0,61.0
Venlaw,niche,22,0.1384297520661157,0.8680116872623378,2.0,7.0,7.0,40.0,12.0,60.0,85.0
Venlaw,bodymassratio,22,0.09504132231404959,0.9411951629261635,5.0,4.0,3.0,89.0,11.0,33.0,37.0
AkatoreB,adbm,15,0.057777777777777775,0.9284167425193096,2.0,7.0,11.0,5.0,3.0,15.0,3.0
AkatoreB,niche,15,0.09777777777777778,0.9326242330554837,2.0,6.0,5.0,14.0,4.0,12.0,23.0
AkatoreB,bodymassratio,15,0.15555555555555556,0.9080995457441214,3.0,5.0,2.0,42.0,5.0,37.0,51.0
Berwick,adbm,25,0.04,0.8387371839084632,2.0,21.0,12.0,5.0,1.0,15.0,77.0
Berwick,niche,25,0.1072,0.9191588980766177,3.0,7.0,1.0,41.0,7.0,19.0,43.0
Berwick,bodymassratio,25,0.1408,0.8939339701850171,3.0,5.0,3.0,234.0,51.0,134.0,122.0
Blackrock,adbm,21,0.10657596371882086,0.854112340287439,1.0,5.0,14.0,25.0,16.0,171.0,47.0
Blackrock,niche,21,0.1292517006802721,0.8880082938937506,2.0,8.0,0.0,15.0,19.0,18.0,33.0
Blackrock,bodymassratio,21,0.1360544217687075,0.9003688453775459,3.0,4.0,3.0,119.0,14.0,82.0,122.0
Broad,adbm,25,0.1072,0.8236656033993717,2.0,13.0,6.0,31.0,25.0,198.0,140.0
Broad,niche,25,0.1136,0.900130276546164,2.0,9.0,0.0,52.0,22.0,57.0,141.0
Broad,bodymassratio,25,0.1248,0.8910937913155988,4.0,5.0,5.0,159.0,20.0,158.0,164.0
Canton,adbm,23,0.13043478260869565,0.8103635817177215,2.0,13.0,8.0,32.0,7.0,194.0,213.0
Canton,niche,23,0.07372400756143667,0.8941038060911879,2.0,14.0,7.0,10.0,5.0,36.0,107.0
Canton,bodymassratio,23,0.13043478260869565,0.9053986302520335,3.0,4.0,7.0,158.0,29.0,116.0,91.0
Catlins,adbm,20,0.0725,0.9165702836961668,2.0,14.0,2.0,17.0,3.0,16.0,64.0
Catlins,niche,20,0.15,0.8871013925682738,1.0,3.0,4.0,27.0,33.0,57.0,38.0
Catlins,bodymassratio,20,0.11,0.9225828808681905,4.0,4.0,5.0,90.0,12.0,42.0,33.0
Dempsters,adbm,33,0.1147842056932966,0.8730096025034837,2.0,8.0,7.0,300.0,14.0,370.0,343.0
Dempsters,niche,33,0.09366391184573003,0.8910645400230108,2.0,10.0,6.0,142.0,33.0,91.0,137.0
Dempsters,bodymassratio,33,0.08999081726354453,0.9100215096978976,3.0,9.0,9.0,260.0,45.0,159.0,168.0
German,adbm,19,0.12188365650969529,0.8635947792256835,2.0,7.0,5.0,54.0,9.0,73.0,65.0
German,niche,19,0.0886426592797784,0.9119326402621509,2.0,9.0,2.0,4.0,3.0,11.0,21.0
German,bodymassratio,19,0.09418282548476455,0.9314049186610326,3.0,5.0,6.0,49.0,5.0,33.0,32.0
Healy,adbm,19,0.16897506925207756,0.8796053770772405,3.0,4.0,3.0,95.0,19.0,94.0,139.0
Healy,niche,19,0.11634349030470914,0.9059502512831111,2.0,8.0,3.0,25.0,3.0,18.0,38.0
