model,extinction_mechanism,n_rep,tss
bodymassratio,vulnerability_ascending,65,0.030859752349170107
bodymassratio,size_ascending,65,0.032023141553042415
bodymassratio,motility_ascending,65,0.02155668915583347
bodymassratio,tiering_ascending,65,0.008883693746347166
bodymassratio,calcification_ascending,65,0.020536488038856084
bodymassratio,random,65,0.019264760286642094
bodymassratio,generality_descending,65,0.028598797954359347
bodymassratio,vulnerability_descending,65,-0.004387930102127528
bodymassratio,size_descending,65,0.06653763764139953
bodymassratio,motility_descending,65,-0.04626328269078774
bodymassratio,tiering_descending,65,0.025811877345064044
bodymassratio,calcification_descending,65,-0.02309651356810398
bodymassratio,generality_ascending,65,0.04462000443378544
bodymassratio,vulnerability_ascending,65,0.030859752349170107
bodymassratio,size_ascending,65,0.0972464092970326
bodymassratio,motility_ascending,65,-0.04503808537923149
bodymassratio,tiering_ascending,65,0.03804705287123703
bodymassratio,calcification_ascending,65,0.02843508310021392
bodymassratio,random,65,-0.012962934351003508
bodymassratio,generality_descending,65,0.028598797954359347
bodymassratio,vulnerability_descending,65,-0.004387930102127528
bodymassratio,size_descending,65,0.06394727826034383
bodymassratio,motility_descending,65,-0.03119772667728088
bodymassratio,tiering_descending,65,-0.04500616522811344
bodymassratio,calcification_descending,65,-0.013230212275793978
bodymassratio,generality_ascending,65,0.04462000443378544
bodymassratio,vulnerability_ascending,65,0.030859752349170107
bodymassratio,size_ascending,65,0.0972464092970326
bodymassratio,motility_ascending,65,0.03406742079747454
bodymassratio,tiering_ascending,65,0.012142676448267139
bodymassratio,calcification_ascending,65,-0.05742935278030994
bodymassratio,random,65,-0.0021063024518676978
bodymassratio,generality_descending,65,0.028598797954359347
bodymassratio,vulnerability_descending,65,-0.004387930102127528
bodymassratio,size_descending,65,0.051805779999248375
bodymassratio,motility_descending,65,0.052056671839416355
bodymassratio,tiering_descending,65,-0.04042037186742118
bodymassratio,calcification_descending,65,0.00036202073391476057
bodymassratio,generality_ascending,65,0.04462000443378544
bodymassratio,vulnerability_ascending,65,0.030859752349170107
bodymassratio,size_ascending,65,0.032023141553042415
bodymassratio,motility_ascending,65,-0.0065768740665634465
bodymassratio,tiering_ascending,65,0.030584366304072855
bodymassratio,calcification_ascending,65,0.03604109949942917
lmatrix,random,65,-0.019748170469220835
lmatrix,generality_descending,65,0.035685695702206435
lmatrix,vulnerability_descending,65,0.12917274999381356
lmatrix,size_descending,65,0.035685695702206435
lmatrix,motility_descending,65,0.07891379396607795
lmatrix,tiering_descending,65,-0.053994082840236685
lmatrix,calcification_descending,65,-0.03910591696632887
lmatrix,generality_ascending,65,0.0287819981684183
lmatrix,vulnerability_ascending,65,0.019575223895532096
lmatrix,size_ascending,65,0.3246080658584314
lmatrix,motility_ascending,65,-0.05908793723439033
lmatrix,tiering_ascending,65,0.14772029213023002
lmatrix,calcification_ascending,65,-0.014974808732972569
lmatrix,random,65,0.022600409925428458
lmatrix,generality_descending,65,0.035685695702206435
lmatrix,vulnerability_descending,65,0.12917274999381356
lmatrix,size_descending,65,0.03223345174363336
lmatrix,motility_descending,65,0.20602141391904738
lmatrix,tiering_descending,65,-0.05318404478656403
lmatrix,calcification_descending,65,0.032036613272311214
lmatrix,generality_ascending,65,0.0287819981684183
lmatrix,vulnerability_ascending,65,0.019575223895532096
lmatrix,size_ascending,65,0.05345185324908045
lmatrix,motility_ascending,65,-0.017192882996816535
lmatrix,tiering_ascending,65,0.19445771619684663
lmatrix,calcification_ascending,65,-0.01702934891631416
lmatrix,random,65,-0.06048678318647985
lmatrix,generality_descending,65,0.035685695702206435
lmatrix,vulnerability_descending,65,0.12917274999381356
lmatrix,size_descending,65,0.03453494771601541
lmatrix,motility_descending,65,-0.0355010263108789
lmatrix,tiering_descending,65,-0.053994082840236685
lmatrix,calcification_descending,65,-0.04539217102412249
lmatrix,generality_ascending,65,0.0287819981684183
lmatrix,vulnerability_ascending,65,0.019575223895532096
lmatrix,size_ascending,65,0.12917274999381356
lmatrix,motility_ascending,65,-0.03828865642366786
lmatrix,tiering_ascending,65,0.14017341040462428
lmatrix,calcification_ascending,65,0.050755738010822914
lmatrix,random,65,0.06290610963324757
lmatrix,generality_descending,65,0.035685695702206435
lmatrix,vulnerability_descending,65,0.12917274999381356
lmatrix,size_descending,65,0.04186396900559621
lmatrix,motility_descending,65,0.037737029068894784
lmatrix,tiering_descending,65,-0.0621301775147929
lmatrix,calcification_descending,65,0.07226025903798351
lmatrix,generality_ascending,65,0.0287819981684183
lmatrix,vulnerability_ascending,65,0.019575223895532096
lmatrix,size_ascending,65,0.12917274999381356
lmatrix,motility_ascending,65,-0.044224668781489083
lmatrix,tiering_ascending,65,0.12572254335260116
lmatrix,calcification_ascending,65,-0.04486760379208892
lmatrix,random,65,-0.026124276917335324
lmatrix,generality_descending,65,0.035685695702206435
lmatrix,vulnerability_descending,65,0.12917274999381356
lmatrix,size_descending,65,0.04186396900559621
lmatrix,motility_descending,65,-0.008165801753085343
lmatrix,tiering_descending,65,-0.041130692050424494
lmatrix,calcification_descending,65,-0.042701863354037264
lmatrix,generality_ascending,65,0.0287819981684183
lmatrix,vulnerability_ascending,65,0.019575223895532096
lmatrix,size_ascending,65,0.12917274999381356
lmatrix,motility_ascending,65,-0.03452925792742726
lmatrix,tiering_ascending,65,0.07784619251068108
lmatrix,calcification_ascending,65,0.0326212037824586
lmatrix,random,65,0.041827187671986794
lmatrix,generality_descending,65,0.035685695702206435
lmatrix,vulnerability_descending,65,0.12917274999381356
lmatrix,size_descending,65,0.03223345174363336
lmatrix,motility_descending,65,-0.0360484314804623
lmatrix,tiering_descending,65,-0.053994082840236685
lmatrix,calcification_descending,65,0.0966598245941407
lmatrix,generality_ascending,65,0.0287819981684183
lmatrix,vulnerability_ascending,65,0.019575223895532096
lmatrix,size_ascending,65,0.05345185324908045
lmatrix,motility_ascending,65,0.012061245124945833
lmatrix,tiering_ascending,65,0.015604821351700387
lmatrix,calcification_ascending,65,0.04118927302746785
lmatrix,random,65,-0.04077449740525926
lmatrix,generality_descending,65,0.035685695702206435
lmatrix,vulnerability_descending,65,0.12917274999381356
lmatrix,size_descending,65,0.039388721480843734
lmatrix,motility_descending,65,-0.07330827067669173
lmatrix,tiering_descending,65,-0.055283414975507345
lmatrix,calcification_descending,65,0.0018995356690586745
lmatrix,generality_ascending,65,0.0287819981684183
lmatrix,vulnerability_ascending,65,0.019575223895532096
lmatrix,size_ascending,65,0.12917274999381356
lmatrix,motility_ascending,65,0.033259118426977534
lmatrix,tiering_ascending,65,0.0798536375376668
lmatrix,calcification_ascending,65,0.020430857790763594
lmatrix,random,65,0.05789326366859489
lmatrix,generality_descending,65,0.035685695702206435
lmatrix,vulnerability_descending,65,0.12917274999381356
lmatrix,size_descending,65,0.03223345174363336
lmatrix,motility_descending,65,-0.03977148837817801
lmatrix,tiering_descending,65,-0.05178446466060182
lmatrix,calcification_descending,65,0.05042497548218372
lmatrix,generality_ascending,65,0.0287819981684183
lmatrix,vulnerability_ascending,65,0.019575223895532096
lmatrix,size_ascending,65,0.3246080658584314
lmatrix,motility_ascending,65,0.056540399328232877
lmatrix,tiering_ascending,65,0.19469660774008601
lmatrix,calcification_ascending,65,0.008558283546291047
lmatrix,random,65,0.0038703065718895817
lmatrix,generality_descending,65,0.035685695702206435
lmatrix,vulnerability_descending,65,0.12917274999381356
lmatrix,size_descending,65,0.04186396900559621
lmatrix,motility_descending,65,0.08070245659678792
lmatrix,tiering_descending,65,-0.058431952662721894
lmatrix,calcification_descending,65,-0.021556851759468896
lmatrix,generality_ascending,65,0.0287819981684183
lmatrix,vulnerability_ascending,65,0.019575223895532096
lmatrix,size_ascending,65,0.3246080658584314
lmatrix,motility_ascending,65,0.1665411106328024
lmatrix,tiering_ascending,65,0.2023070097604259
lmatrix,calcification_ascending,65,-0.04566560497332975
lmatrix,random,65,-0.0011662623623810411
lmatrix,generality_descending,65,0.035685695702206435
lmatrix,vulnerability_descending,65,0.12917274999381356
lmatrix,size_descending,65,0.04186396900559621
lmatrix,motility_descending,65,0.030460948061576034
lmatrix,tiering_descending,65,-0.058431952662721894
lmatrix,calcification_descending,65,0.04217204702369845
lmatrix,generality_ascending,65,0.0287819981684183
lmatrix,vulnerability_ascending,65,0.019575223895532096
lmatrix,size_ascending,65,0.3246080658584314
lmatrix,motility_ascending,65,0.048351576468536044
lmatrix,tiering_ascending,65,0.06576885122191908
lmatrix,calcification_ascending,65,-0.01798353315036834
niche,random,65,0.013064896123366887
niche,generality_descending,65,0.14195021694450788
niche,vulnerability_descending,65,0.026070074882129982
niche,generality_ascending,65,0.07478975587186674
niche,vulnerability_ascending,65,0.4527117509206562
niche,random,65,-0.01760879623329614
niche,generality_descending,65,0.14195021694450788
niche,vulnerability_descending,65,0.026070074882129982
niche,generality_ascending,65,0.07478975587186674
niche,vulnerability_ascending,65,0.4527117509206562
niche,random,65,0.08535592718662129
niche,generality_descending,65,0.14195021694450788
niche,vulnerability_descending,65,0.026070074882129982
niche,generality_ascending,65,0.07478975587186674
niche,vulnerability_ascending,65,0.4527117509206562
niche,random,65,0.07140742933254403
niche,generality_descending,65,0.14195021694450788
niche,vulnerability_descending,65,0.026070074882129982
niche,generality_ascending,65,0.07478975587186674
niche,vulnerability_ascending,65,0.4527117509206562
niche,random,65,0.08428296581323072
niche,generality_descending,65,0.14195021694450788
niche,vulnerability_descending,65,0.026070074882129982
niche,generality_ascending,65,0.07478975587186674
niche,vulnerability_ascending,65,0.4527117509206562
niche,random,65,0.05997001499250375
niche,generality_descending,65,0.14195021694450788
niche,vulnerability_descending,65,0.026070074882129982
niche,generality_ascending,65,0.07478975587186674
niche,vulnerability_ascending,65,0.4527117509206562
niche,random,65,0.03081112504972004
niche,generality_descending,65,0.14195021694450788
niche,vulnerability_descending,65,0.026070074882129982
niche,generality_ascending,65,0.07478975587186674
niche,vulnerability_ascending,65,0.4527117509206562
niche,random,65,0.0133195204972621
niche,generality_descending,65,0.14195021694450788
niche,vulnerability_descending,65,0.026070074882129982
niche,generality_ascending,65,0.07478975587186674
niche,vulnerability_ascending,65,0.4527117509206562
niche,random,65,0.24014778325123154
niche,generality_descending,65,0.14195021694450788
niche,vulnerability_descending,65,0.026070074882129982
niche,generality_ascending,65,0.07478975587186674
niche,vulnerability_ascending,65,0.4527117509206562
niche,random,65,0.042141743198752385
niche,generality_descending,65,0.14195021694450788
niche,vulnerability_descending,65,0.026070074882129982
niche,generality_ascending,65,0.07478975587186674
niche,vulnerability_ascending,65,0.4527117509206562
pfim,random,65,0.18392018779342723
pfim,generality_descending,65,-0.02
pfim,vulnerability_descending,65,0.13943661971830987
pfim,size_descending,65,4.446816079686944e-5
pfim,motility_descending,65,-0.033084311632870865
pfim,tiering_descending,65,-0.026720106880427523
pfim,calcification_descending,65,0.21691568836712913
pfim,generality_ascending,65,0.215
pfim,vulnerability_ascending,65,0.3732456140350877
pfim,size_ascending,65,0.22652582159624413
pfim,motility_ascending,65,-0.029
pfim,tiering_ascending,65,0.38377192982456143
pfim,calcification_ascending,65,-0.03268551236749117
pfim,random,65,0.10203180212014135
pfim,generality_descending,65,-0.02
pfim,vulnerability_descending,65,0.13943661971830987
pfim,size_descending,65,-0.0031572394165777303
pfim,motility_descending,65,0.006924882629107981
pfim,tiering_descending,65,-0.026720106880427523
pfim,calcification_descending,65,-0.025157232704402517
pfim,generality_ascending,65,0.215
pfim,vulnerability_ascending,65,0.3732456140350877
pfim,size_ascending,65,0.22934272300469483
pfim,motility_ascending,65,0.26566666666666666
pfim,tiering_ascending,65,0.24882700938392494
pfim,calcification_ascending,65,-0.022
pfim,random,65,-0.0324729392173189
pfim,generality_descending,65,-0.02
pfim,vulnerability_descending,65,0.13943661971830987
pfim,size_descending,65,-0.0028538812785388126
pfim,motility_descending,65,0.0210093896713615
pfim,tiering_descending,65,-0.027464788732394368
pfim,calcification_descending,65,0.1360062893081761
pfim,generality_ascending,65,0.215
pfim,vulnerability_ascending,65,0.3732456140350877
pfim,size_ascending,65,0.14418540105467667
pfim,motility_ascending,65,-0.02561837455830389
pfim,tiering_ascending,65,0.42543859649122806
pfim,calcification_ascending,65,0.018192488262910797
pfim,random,65,0.13336108798223703
pfim,generality_descending,65,-0.02
pfim,vulnerability_descending,65,0.13943661971830987
pfim,size_descending,65,4.446816079686944e-5
pfim,motility_descending,65,-0.02
pfim,tiering_descending,65,-0.028169014084507043
pfim,calcification_descending,65,-0.030985915492957747
