model,extinction_mechanism,richness,links,connectance,diameter,complexity,distance,basal,top,generality,vulnerability,redundancy,S1,S2,S4,S5,robustness,r50,rep
pfim,generality_ascending,19,40,0.11080332409972299,9,0.9500983393595931,1.0,1.0,0.0,2.5797230006793206,2.7867690739178643,22.0,3.0,0.0,78.0,3.0,0.5005420054200542,0.4888888888888889,6492
pfim,vulnerability_ascending,20,24,0.06,4,0.9030363519125304,1.0,1.0,11.0,0.9514531821875087,3.518372829650242,5.0,3.0,0.0,120.0,1.0,0.5108585858585858,0.5333333333333333,6493
pfim,size_ascending,20,38,0.095,13,0.9078452936196376,3.0,1.0,3.0,2.86356421265527,2.9717972587928037,19.0,12.0,1.0,92.0,28.0,0.5241134751773047,0.5777777777777777,6494
pfim,motility_ascending,20,39,0.0975,15,0.9105285231797235,3.0,1.0,1.0,3.2359005904970175,3.1535276821529985,20.0,4.0,0.0,106.0,3.0,0.5897435897435898,0.5333333333333333,6495
pfim,calcification_ascending,20,36,0.09,15,0.899749374377565,3.0,1.0,2.0,3.155613210905624,2.76443579472519,17.0,5.0,0.0,80.0,1.0,0.5023640661938532,0.5777777777777777,6497
random,generality_descending,20,77,0.1925,5,0.5787417498715038,1.0,0.0,15.0,0.7451598203705947,7.78172623252031,58.0,0.0,0.0,0.0,0.0,0.52080378250591,0.5319148936170213,6499
random,vulnerability_descending,19,35,0.09695290858725762,5,0.8339983991193414,1.0,0.0,14.0,1.1672930649220894,4.705353427447612,17.0,0.0,1.0,42.0,10.0,0.6968085106382977,0.19148936170212766,6500
random,size_descending,17,44,0.1522491349480969,4,0.8034688827104661,1.0,0.0,13.0,1.2277430273377532,5.268524740492016,28.0,0.0,6.0,103.0,14.0,0.6738811445341159,0.5319148936170213,6501
random,motility_descending,19,35,0.09695290858725762,5,0.8339983991193414,1.0,0.0,14.0,1.1672930649220894,4.705353427447612,17.0,0.0,1.0,42.0,10.0,0.6702127659574467,0.19148936170212766,6502
random,calcification_descending,17,30,0.10380622837370242,5,0.8652008073490897,1.0,0.0,12.0,1.0914103126634984,4.4092149494652935,14.0,0.0,1.0,30.0,7.0,0.7014627659574469,0.2978723404255319,6504
random,generality_ascending,20,79,0.1975,7,0.7520805005330848,1.0,0.0,13.0,1.234376040972246,7.33753866662456,60.0,0.0,1.0,42.0,10.0,0.5622729631551635,0.5319148936170213,6505
random,vulnerability_ascending,20,191,0.4775,16,0.7259318104679461,1.0,0.0,4.0,2.818640956579121,8.574595279692582,172.0,0.0,11.0,14.0,20.0,0.5000000000000001,0.5319148936170213,6506
random,size_ascending,20,77,0.1925,5,0.5787417498715038,1.0,0.0,15.0,0.7451598203705947,7.7817262325203105,58.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.5319148936170213,6507
random,motility_ascending,19,35,0.09695290858725762,5,0.8339983991193414,1.0,0.0,14.0,1.1672930649220894,4.705353427447612,17.0,0.0,1.0,42.0,10.0,0.6702127659574467,0.19148936170212766,6508
random,calcification_ascending,18,33,0.10185185185185185,5,0.8361170302172448,1.0,0.0,13.0,1.200490095997562,4.527692569068709,16.0,0.0,1.0,34.0,10.0,0.7141843971631205,0.2765957446808511,6510
adbm,random,20,26,0.065,3,0.9250345160485193,3.0,1.0,17.0,0.5712405705774793,3.310271097182541,7.0,19.0,0.0,108.0,7.0,0.5402462121212122,0.5208333333333334,6511
adbm,generality_descending,20,20,0.05,2,0.8557685004490014,1.0,1.0,17.0,0.3244428422615251,3.418217448658846,1.0,5.0,0.0,111.0,1.0,0.522253787878788,0.5208333333333334,6512
adbm,vulnerability_descending,19,42,0.11634349030470914,11,0.8968256012023682,3.0,1.0,8.0,2.5729133372377064,3.0290986442325094,24.0,32.0,0.0,108.0,85.0,0.34444444444444444,0.10416666666666667,6513
adbm,size_descending,20,21,0.0525,3,0.8930550504909907,3.0,1.0,17.0,0.3940344628262062,3.2682684937698157,2.0,7.0,0.0,102.0,2.0,0.5101950354609928,0.5208333333333334,6514
adbm,motility_descending,20,36,0.09,5,0.8740210752736352,3.0,1.0,15.0,1.1964860832322377,3.5183728296502426,17.0,28.0,0.0,132.0,28.0,0.5766559829059826,0.5208333333333334,6515
adbm,calcification_descending,20,36,0.09,5,0.8449124424711536,3.0,1.0,15.0,1.1516578439248717,3.592389616661135,17.0,28.0,0.0,137.0,27.0,0.5149456521739131,0.5208333333333334,6517
adbm,generality_ascending,20,34,0.085,3,0.742086768570275,3.0,1.0,17.0,0.5712405705774795,4.921488863299291,15.0,32.0,0.0,242.0,15.0,0.4735772357723578,0.3958333333333333,6518
adbm,vulnerability_ascending,20,40,0.1,9,0.8659067091019405,3.0,1.0,11.0,1.8637822325921867,3.2927352251825375,21.0,30.0,0.0,123.0,53.0,0.5101950354609928,0.5208333333333334,6519
adbm,size_ascending,19,42,0.11634349030470914,11,0.8968256012023682,3.0,1.0,8.0,2.5729133372377064,3.0290986442325094,24.0,32.0,0.0,108.0,85.0,0.4087301587301586,0.125,6520
adbm,motility_ascending,20,36,0.09,5,0.8740210752736352,3.0,1.0,15.0,1.1964860832322377,3.5183728296502426,17.0,28.0,0.0,132.0,28.0,0.5766559829059826,0.5208333333333334,6521
adbm,calcification_ascending,20,37,0.0925,5,0.8735002688279111,3.0,1.0,15.0,1.1367080817685318,3.7314453246063133,18.0,30.0,0.0,148.0,28.0,0.5031028368794326,0.5208333333333334,6523
bodymassratio,random,20,78,0.195,12,0.8698236835868584,1.0,1.0,4.0,3.5228576916743988,3.210181172129501,59.0,86.0,31.0,180.0,200.0,0.49778368794326244,0.5,6524
bodymassratio,generality_descending,20,24,0.06,3,0.953953575633996,1.0,1.0,17.0,0.5231483637805969,3.001753873286328,5.0,16.0,0.0,88.0,5.0,0.5510912698412699,0.5208333333333334,6525
bodymassratio,vulnerability_descending,11,15,0.12396694214876033,7,0.8597222669314365,2.0,7.0,4.0,2.3354968324845693,1.2060453783110545,5.0,0.0,0.0,10.0,30.0,0.5787037037037037,0.16666666666666666,6526
bodymassratio,size_descending,8,10,0.15625,5,0.7980139521899069,2.0,5.0,3.0,2.052872551885702,1.164964745021435,3.0,0.0,0.0,6.0,16.0,0.6163194444444444,0.25,6527
bodymassratio,motility_descending,20,79,0.1975,14,0.8841110285585723,1.0,1.0,3.0,3.1535276821529985,3.252124811484591,60.0,105.0,63.0,154.0,148.0,0.5114850427350428,0.4583333333333333,6528
bodymassratio,calcification_descending,20,72,0.18,12,0.905868962200067,1.0,1.0,4.0,2.7414940221864814,3.267060484675225,53.0,92.0,44.0,151.0,121.0,0.5532407407407406,0.375,6530
bodymassratio,generality_ascending,20,65,0.1625,11,0.8823882468912296,1.0,1.0,6.0,2.712058841156426,4.024595435699423,46.0,44.0,47.0,180.0,96.0,0.6088709677419354,0.3958333333333333,6531
bodymassratio,vulnerability_ascending,20,30,0.075,7,0.9183771227208337,3.0,1.0,13.0,1.2354415362426845,3.03488489333442,11.0,22.0,0.0,95.0,22.0,0.5101950354609928,0.5208333333333334,6532
bodymassratio,size_ascending,20,40,0.1,11,0.9172407662293246,3.0,1.0,9.0,2.2478059477960652,3.077935056255462,21.0,30.0,2.0,108.0,66.0,0.5101950354609928,0.5208333333333334,6533
bodymassratio,motility_ascending,20,79,0.1975,14,0.8841110285585723,1.0,1.0,3.0,3.1535276821529985,3.252124811484591,60.0,105.0,63.0,154.0,148.0,0.5114850427350428,0.4583333333333333,6534
bodymassratio,calcification_ascending,20,76,0.19,12,0.8869121246674372,1.0,1.0,5.0,2.6277867413271454,3.721912355086746,57.0,95.0,58.0,180.0,114.0,0.5315476190476189,0.3333333333333333,6536
lmatrix,random,20,26,0.065,6,0.8918113037049419,3.0,1.0,14.0,1.1285761872936695,3.1136372367546707,7.0,13.0,0.0,96.0,16.0,0.4942375886524823,0.5208333333333334,6537
lmatrix,generality_descending,20,19,0.0475,1,NaN,2.0,1.0,19.0,0.22360679774997896,4.2485291572496005,0.0,0.0,0.0,171.0,0.0,0.5108695652173912,0.5208333333333334,6538
lmatrix,vulnerability_descending,19,27,0.07479224376731301,9,0.9158230548000796,3.0,1.0,10.0,1.6771599497591227,3.610413787822422,9.0,11.0,0.0,123.0,31.0,0.3472222222222223,0.14583333333333334,6539
lmatrix,size_descending,20,19,0.0475,1,NaN,2.0,1.0,19.0,0.22360679774997896,4.2485291572496005,0.0,0.0,0.0,171.0,0.0,0.5101950354609928,0.5208333333333334,6540
lmatrix,motility_descending,20,30,0.075,5,0.8487381513690796,3.0,1.0,15.0,1.0,3.252529380101132,11.0,18.0,0.0,108.0,17.0,0.5809294871794869,0.5208333333333334,6541
lmatrix,calcification_descending,20,31,0.0775,5,0.8746219947166503,3.0,1.0,15.0,1.1459310165698642,3.2359005904970175,12.0,19.0,0.0,108.0,21.0,0.5181159420289856,0.5208333333333334,6543
lmatrix,generality_ascending,20,39,0.0975,6,0.8679534682952164,3.0,1.0,14.0,1.3168942730211068,3.720144309594794,20.0,32.0,0.0,150.0,35.0,0.5422149122807017,0.4583333333333333,6544
lmatrix,vulnerability_ascending,20,31,0.0775,7,0.8779131857901945,3.0,1.0,13.0,1.3168942730211068,3.1701734968294715,12.0,19.0,0.0,104.0,25.0,0.5101950354609928,0.5208333333333334,6545
lmatrix,size_ascending,18,26,0.08024691358024691,9,0.8843128901141388,3.0,1.0,9.0,1.7225911474978353,3.2579716212648813,9.0,12.0,0.0,96.0,31.0,0.33467741935483863,0.16666666666666666,6546
lmatrix,motility_ascending,20,30,0.075,5,0.8487381513690796,3.0,1.0,15.0,1.0,3.252529380101132,11.0,18.0,0.0,108.0,17.0,0.5809294871794869,0.5208333333333334,6547
lmatrix,calcification_ascending,20,31,0.0775,5,0.8542088310607184,3.0,1.0,15.0,0.998683343734455,3.268268493769816,12.0,20.0,0.0,110.0,18.0,0.5070921985815602,0.5208333333333334,6549
niche,random,20,56,0.14,9,0.8809982536142034,1.0,1.0,8.0,2.4192212753171978,2.745330964613039,37.0,37.0,6.0,69.0,55.0,0.4972222222222223,0.5208333333333334,6550
niche,generality_descending,20,21,0.0525,2,0.9668627264125073,1.0,1.0,10.0,0.3940344628262062,1.9049796241485244,2.0,13.0,0.0,35.0,2.0,0.5309829059829059,0.4791666666666667,6551
niche,vulnerability_descending,17,38,0.1314878892733564,13,0.9489578319474197,2.0,2.0,1.0,2.43745286530596,1.2514697241996051,22.0,26.0,8.0,23.0,27.0,0.5596590909090908,0.3125,6552
niche,generality_ascending,20,55,0.1375,15,0.8961466138312882,1.0,1.0,2.0,2.613225472174388,3.75394529304276,36.0,15.0,0.0,37.0,5.0,0.48842592592592604,0.375,6553
niche,vulnerability_ascending,20,48,0.12,16,0.9201457879712902,1.0,1.0,0.0,2.7606254058779776,1.635140425323255,29.0,19.0,12.0,37.0,13.0,0.5171296296296297,0.5208333333333334,6554
pfim,random,20,19,0.0475,2,0.7030243614276614,3.0,1.0,18.0,0.22360679774997896,4.019361038510318,0.0,1.0,0.0,153.0,0.0,0.484451219512195,0.5121951219512195,6555
pfim,generality_descending,20,19,0.0475,1,NaN,2.0,1.0,19.0,0.22360679774997896,4.2485291572496005,0.0,0.0,0.0,171.0,0.0,0.5050031269543467,0.5121951219512195,6556
pfim,vulnerability_descending,19,33,0.09141274238227147,15,0.8989425551254859,3.0,1.0,1.0,3.015554219619005,2.9970745970614208,15.0,4.0,0.0,91.0,3.0,0.49860627177700356,0.4634146341463415,6557
pfim,size_descending,20,36,0.09,14,0.9182539452967154,3.0,1.0,3.0,2.9307803882601853,3.188796176087706,17.0,4.0,0.0,106.0,2.0,0.5384016606123508,0.6585365853658537,6558
pfim,motility_descending,20,41,0.1025,16,0.9167057982976098,3.0,1.0,1.0,3.4101242453055947,2.9105072807981336,22.0,4.0,0.0,92.0,3.0,0.6144465290806752,0.6097560975609756,6559
pfim,calcification_descending,20,39,0.0975,15,0.9243204348113985,3.0,1.0,2.0,3.0170567742333536,2.9285347512832565,20.0,3.0,0.0,91.0,1.0,0.5482384823848239,0.6585365853658537,6561
pfim,generality_ascending,20,43,0.1075,15,0.924156441565301,3.0,1.0,1.0,3.2326459750489227,2.680828622881955,24.0,13.0,0.0,80.0,25.0,0.5032959789057352,0.4878048780487805,6562
pfim,vulnerability_ascending,20,32,0.08,7,0.9483941276818563,3.0,1.0,5.0,1.729009451741235,3.2183683345512377,13.0,4.0,0.0,105.0,2.0,0.511280487804878,0.5365853658536586,6563
pfim,size_ascending,20,32,0.08,9,0.9432765650935119,3.0,1.0,6.0,1.729009451741235,3.2346804934547775,13.0,11.0,0.0,105.0,17.0,0.5192853091321611,0.5853658536585366,6564
pfim,motility_ascending,20,41,0.1025,16,0.9167057982976098,3.0,1.0,1.0,3.4101242453055947,2.9105072807981336,22.0,4.0,0.0,92.0,3.0,0.6144465290806752,0.6097560975609756,6565
pfim,calcification_ascending,20,41,0.1025,15,0.9309008293361267,3.0,1.0,2.0,3.2521248114845904,3.153527682152998,22.0,2.0,0.0,105.0,1.0,0.5300985988583291,0.6585365853658537,6567
random,random,20,78,0.195,6,0.7924230775014864,1.0,0.0,13.0,1.8890264827766652,6.6403867991334105,59.0,0.0,0.0,27.0,4.0,0.48460842009959265,0.5319148936170213,6568
random,generality_descending,20,37,0.0925,3,0.8197368121098305,1.0,0.0,17.0,0.6708203932499369,5.314082581613738,18.0,0.0,0.0,0.0,0.0,0.6903495440729482,0.5319148936170213,6569
random,vulnerability_descending,18,26,0.08024691358024691,2,0.8622366794869611,1.0,0.0,16.0,0.5113099925649136,4.540306056310227,9.0,0.0,0.0,28.0,0.0,0.7222222222222222,0.1702127659574468,6570
random,size_descending,16,38,0.1484375,4,0.8308547689776872,1.0,0.0,12.0,1.0878112581387147,4.951430769653017,23.0,0.0,3.0,21.0,0.0,0.6760821716801173,0.5319148936170213,6571
random,motility_descending,18,26,0.08024691358024691,2,0.8622366794869611,1.0,0.0,16.0,0.5113099925649136,4.540306056310227,9.0,0.0,0.0,28.0,0.0,0.7244680851063829,0.19148936170212766,6572
random,calcification_descending,19,41,0.11357340720221606,3,0.7882838563439504,1.0,0.0,16.0,0.6882472016116853,5.600229736306824,23.0,0.0,0.0,15.0,0.0,0.7397163120567375,0.2978723404255319,6574
random,generality_ascending,20,111,0.2775,6,0.6255153665737865,1.0,0.0,13.0,0.6048053188292994,8.840546541809207,92.0,0.0,0.0,28.0,0.0,0.5311895551257252,0.5319148936170213,6575
random,vulnerability_ascending,20,197,0.4925,15,0.7383207834184995,1.0,0.0,4.0,2.796143961356707,8.597888357644935,178.0,0.0,12.0,42.0,10.0,0.5000000000000001,0.5319148936170213,6576
random,size_ascending,20,76,0.19,4,0.5827831343002605,1.0,0.0,16.0,0.6155870112510924,7.810923525153059,57.0,0.0,0.0,105.0,0.0,0.5000000000000001,0.5319148936170213,6577
random,motility_ascending,18,26,0.08024691358024691,2,0.8622366794869611,1.0,0.0,16.0,0.5113099925649136,4.540306056310227,9.0,0.0,0.0,28.0,0.0,0.7244680851063829,0.19148936170212766,6578
random,calcification_ascending,18,40,0.12345679012345678,3,0.7631671624883891,1.0,0.0,15.0,0.6467616667635545,5.568351277327286,23.0,0.0,0.0,15.0,0.0,0.7348024316109422,0.2765957446808511,6580
adbm,random,10,16,0.16,7,0.9335127320449016,3.0,1.0,3.0,1.7126976771553504,2.0655911179772892,7.0,9.0,0.0,24.0,18.0,0.44148936170212755,0.5208333333333334,6581
adbm,generality_descending,20,19,0.0475,2,0.9994997009264436,3.0,1.0,18.0,0.22360679774997896,2.928534751283257,0.0,9.0,0.0,81.0,0.0,0.5558943089430896,0.5208333333333334,6582
adbm,vulnerability_descending,20,40,0.1,12,0.9247141251571837,3.0,1.0,8.0,2.6556791182195503,3.1455900626281967,21.0,27.0,0.0,114.0,87.0,0.28124999999999994,0.08333333333333333,6583
adbm,size_descending,20,19,0.0475,2,0.883926709136484,2.0,1.0,18.0,0.22360679774997896,3.605186322654161,0.0,3.0,0.0,123.0,0.0,0.5101950354609928,0.5208333333333334,6584
adbm,motility_descending,20,32,0.08,5,0.8696147065492429,3.0,1.0,15.0,1.142481141154959,3.201973075924807,13.0,22.0,0.0,107.0,22.0,0.5774572649572647,0.5208333333333334,6585
adbm,calcification_descending,20,30,0.075,5,0.8788893244491128,3.0,1.0,15.0,1.0,3.153944898227081,11.0,20.0,0.0,102.0,17.0,0.5172101449275363,0.5208333333333334,6587
adbm,generality_ascending,20,28,0.07,5,0.8905909284256398,3.0,1.0,15.0,0.8825799501580878,3.2991226904005537,9.0,22.0,0.0,109.0,13.0,0.5923423423423423,0.5208333333333334,6588
adbm,vulnerability_ascending,20,32,0.08,6,0.8833166646410572,3.0,1.0,14.0,1.353358395757909,3.1017821702335815,13.0,21.0,0.0,101.0,27.0,0.5101950354609928,0.5208333333333334,6589
adbm,size_ascending,20,30,0.075,6,0.9021255915148787,3.0,1.0,14.0,1.1470786693528088,3.2847334266589314,11.0,24.0,0.0,110.0,20.0,0.4751984126984127,0.1875,6590
adbm,motility_ascending,20,32,0.08,5,0.8696147065492429,3.0,1.0,15.0,1.142481141154959,3.201973075924807,13.0,22.0,0.0,107.0,22.0,0.5774572649572647,0.5208333333333334,6591
adbm,calcification_ascending,20,27,0.0675,5,0.8891282697995796,3.0,1.0,15.0,0.8750939799154206,3.0309803868159815,8.0,18.0,0.0,92.0,12.0,0.5026595744680851,0.5208333333333334,6593
bodymassratio,random,18,50,0.15432098765432098,11,0.8742192211436633,1.0,1.0,4.0,2.2375289825413254,4.022810775558268,33.0,43.0,28.0,154.0,59.0,0.5723039215686275,0.4166666666666667,6594
bodymassratio,generality_descending,20,21,0.0525,2,0.9200097498520425,1.0,1.0,16.0,0.3940344628262062,2.762054917705485,2.0,15.0,0.0,73.0,2.0,0.5609756097560976,0.5208333333333334,6595
bodymassratio,vulnerability_descending,20,47,0.1175,13,0.8869828938046516,1.0,1.0,5.0,2.6212692787233722,4.05585995813465,28.0,29.0,23.0,165.0,74.0,0.49107142857142855,0.125,6596
bodymassratio,size_descending,20,47,0.1175,13,0.8869828938046516,1.0,1.0,5.0,2.6212692787233722,4.05585995813465,28.0,29.0,23.0,165.0,74.0,0.4848484848484848,0.10416666666666667,6597
bodymassratio,motility_descending,20,71,0.1775,14,0.8690230191492979,1.0,1.0,5.0,2.3277502126799554,4.806519695054559,52.0,76.0,39.0,271.0,103.0,0.4190705128205129,0.20833333333333334,6598
bodymassratio,calcification_descending,20,65,0.1625,14,0.8802515203040309,1.0,1.0,4.0,2.3141441523584345,4.563874162202662,46.0,72.0,22.0,249.0,102.0,0.49242424242424243,0.22916666666666666,6600
bodymassratio,generality_ascending,20,63,0.1575,13,0.8773398041353249,1.0,1.0,5.0,3.0482954684803594,4.107438694804701,44.0,32.0,44.0,184.0,112.0,0.5040650406504066,0.4166666666666667,6601
bodymassratio,vulnerability_ascending,20,23,0.0575,2,0.9589895122951746,1.0,1.0,17.0,0.4893604849295929,3.0655127501043986,4.0,17.0,0.0,91.0,4.0,0.5101950354609928,0.5208333333333334,6602
bodymassratio,size_ascending,20,23,0.0575,2,0.9435105994525295,1.0,1.0,17.0,0.4893604849295929,3.199917762101165,4.0,17.0,0.0,99.0,4.0,0.5101950354609928,0.5208333333333334,6603
bodymassratio,motility_ascending,20,71,0.1775,14,0.8690230191492979,1.0,1.0,5.0,2.3277502126799554,4.806519695054559,52.0,76.0,39.0,271.0,103.0,0.4190705128205129,0.20833333333333334,6604
bodymassratio,calcification_ascending,20,73,0.1825,13,0.8794690857635414,1.0,1.0,5.0,2.3232237130876205,4.793361637668671,54.0,75.0,44.0,271.0,104.0,0.4892676767676769,0.20833333333333334,6606
lmatrix,random,20,26,0.065,6,0.908329516448149,3.0,1.0,14.0,1.1285761872936695,2.939745782063118,7.0,18.0,0.0,86.0,16.0,0.5296296296296298,0.5208333333333334,6607
lmatrix,generality_descending,20,19,0.0475,2,0.9870202151309723,2.0,1.0,18.0,0.22360679774997896,3.03445130737702,0.0,7.0,0.0,87.0,0.0,0.5528455284552847,0.5208333333333334,6608
lmatrix,vulnerability_descending,20,20,0.05,3,0.8112781244591328,3.0,1.0,17.0,0.3244428422615251,4.013136324359632,1.0,2.0,0.0,153.0,1.0,0.3348214285714287,0.16666666666666666,6609
lmatrix,size_descending,20,19,0.0475,1,NaN,2.0,1.0,19.0,0.22360679774997896,4.2485291572496005,0.0,0.0,0.0,171.0,0.0,0.5101950354609928,0.5208333333333334,6610
lmatrix,motility_descending,20,21,0.0525,4,0.925957921295489,3.0,1.0,16.0,0.5104177855340405,3.119969635479773,2.0,8.0,0.0,93.0,3.0,0.5761217948717946,0.5208333333333334,6611
lmatrix,calcification_descending,20,19,0.0475,2,0.9735429262867762,2.0,1.0,18.0,0.22360679774997896,3.1367935354770364,0.0,6.0,0.0,93.0,0.0,0.5144927536231882,0.5208333333333334,6613
lmatrix,generality_ascending,20,23,0.0575,4,0.9659345215692456,3.0,1.0,16.0,0.670820393249937,2.9249381459946693,4.0,14.0,0.0,83.0,6.0,0.5678418803418801,0.5208333333333334,6614
lmatrix,vulnerability_ascending,20,22,0.055,4,0.8704427842338175,3.0,1.0,16.0,0.5525062514530825,3.1271308524622143,3.0,9.0,0.0,94.0,4.0,0.5101950354609928,0.5208333333333334,6615
lmatrix,size_ascending,20,26,0.065,7,0.8657008962807052,3.0,1.0,13.0,1.2182817926554552,3.5703457004963304,7.0,10.0,0.0,125.0,18.0,0.32499999999999984,0.1875,6616
lmatrix,motility_ascending,20,21,0.0525,4,0.925957921295489,3.0,1.0,16.0,0.5104177855340405,3.119969635479773,2.0,8.0,0.0,93.0,3.0,0.5761217948717946,0.5208333333333334,6617
lmatrix,calcification_ascending,20,19,0.0475,2,0.9537435083137782,2.0,1.0,18.0,0.22360679774997896,3.268268493769816,0.0,5.0,0.0,101.0,0.0,0.5079787234042552,0.5208333333333334,6619
niche,random,20,59,0.1475,14,0.9060949582231371,1.0,1.0,0.0,3.4561158606310154,1.9594574974238474,40.0,38.0,28.0,47.0,35.0,0.43795289855072445,0.3541666666666667,6620
niche,generality_descending,20,22,0.055,2,0.9765742682763441,1.0,1.0,13.0,0.4472135954999579,1.99736668746891,3.0,8.0,0.0,36.0,0.0,0.5243902439024392,0.4583333333333333,6621
niche,vulnerability_descending,19,55,0.1523545706371191,12,0.9183118895638959,2.0,2.0,0.0,2.998050048542761,1.1969747440993466,37.0,15.0,0.0,21.0,16.0,0.44318181818181823,0.1875,6622
niche,generality_ascending,20,70,0.175,16,0.9058950986270549,1.0,1.0,0.0,3.90006747579955,1.9601288894248496,51.0,35.0,28.0,52.0,48.0,0.5036458333333333,0.4583333333333333,6623
niche,vulnerability_ascending,20,52,0.13,6,0.9336055416240107,1.0,1.0,0.0,1.7888543819998317,0.9403246919632545,33.0,37.0,7.0,15.0,16.0,0.5312500000000002,0.5,6624
pfim,random,20,41,0.1025,12,0.9153118373482388,3.0,1.0,0.0,3.119969635479773,3.1367935354770364,22.0,3.0,0.0,105.0,3.0,0.5110993657505286,0.5227272727272727,6625
pfim,generality_descending,20,19,0.0475,1,NaN,2.0,1.0,19.0,0.22360679774997902,4.2485291572496005,0.0,0.0,0.0,171.0,0.0,0.5110993657505286,0.5227272727272727,6626
pfim,vulnerability_descending,20,36,0.09,12,0.9241154892010551,3.0,1.0,0.0,2.7644357947251903,3.3497839678968773,17.0,1.0,0.0,120.0,0.0,0.5069930069930069,0.4772727272727273,6627
